group,name,version,license,optional,installScript,review,lockPath
production,micromark-extension-gfm-tagfilter,2.0.0,MIT,false,false,permissive-or-public-domain,node_modules/micromark-extension-gfm-tagfilter
production,micromark-extension-gfm-task-list-item,2.1.0,MIT,false,false,permissive-or-public-domain,node_modules/micromark-extension-gfm-task-list-item
production,micromark-factory-destination,2.0.1,MIT,false,false,permissive-or-public-domain,node_modules/micromark-factory-destination
production,micromark-factory-label,2.0.1,MIT,false,false,permissive-or-public-domain,node_modules/micromark-factory-label
production,micromark-factory-space,2.0.1,MIT,false,false,permissive-or-public-domain,node_modules/micromark-factory-space
production,micromark-factory-title,2.0.1,MIT,false,false,permissive-or-public-domain,node_modules/micromark-factory-title
production,micromark-factory-whitespace,2.0.1,MIT,false,false,permissive-or-public-domain,node_modules/micromark-factory-whitespace
production,micromark-util-character,2.1.1,MIT,false,false,permissive-or-public-domain,node_modules/micromark-util-character
production,micromark-util-chunked,2.0.1,MIT,false,false,permissive-or-public-domain,node_modules/micromark-util-chunked
production,micromark-util-classify-character,2.0.1,MIT,false,false,permissive-or-public-domain,node_modules/micromark-util-classify-character
production,micromark-util-combine-extensions,2.0.1,MIT,false,false,permissive-or-public-domain,node_modules/micromark-util-combine-extensions
production,micromark-util-decode-numeric-character-reference,2.0.2,MIT,false,false,permissive-or-public-domain,node_modules/micromark-util-decode-numeric-character-reference
production,micromark-util-decode-string,2.0.1,MIT,false,false,permissive-or-public-domain,node_modules/micromark-util-decode-string
production,micromark-util-encode,2.0.1,MIT,false,false,permissive-or-public-domain,node_modules/micromark-util-encode
production,micromark-util-html-tag-name,2.0.1,MIT,false,false,permissive-or-public-domain,node_modules/micromark-util-html-tag-name
production,micromark-util-normalize-identifier,2.0.1,MIT,false,false,permissive-or-public-domain,node_modules/micromark-util-normalize-identifier
production,micromark-util-resolve-all,2.0.1,MIT,false,false,permissive-or-public-domain,node_modules/micromark-util-resolve-all
production,micromark-util-sanitize-uri,2.0.1,MIT,false,false,permissive-or-public-domain,node_modules/micromark-util-sanitize-uri
production,micromark-util-subtokenize,2.1.0,MIT,false,false,permissive-or-public-domain,node_modules/micromark-util-subtokenize
production,micromark-util-symbol,2.0.1,MIT,false,false,permissive-or-public-domain,node_modules/micromark-util-symbol
production,micromark-util-types,2.0.2,MIT,false,false,permissive-or-public-domain,node_modules/micromark-util-types
production,ms,2.1.3,MIT,false,false,permissive-or-public-domain,node_modules/ms
production,parse-entities,4.0.2,MIT,false,false,permissive-or-public-domain,node_modules/parse-entities
production,parse-entities/node_modules/@types/unist,2.0.11,MIT,false,false,permissive-or-public-domain,node_modules/parse-entities/node_modules/@types/unist
production,progress,2.0.3,MIT,false,false,permissive-or-public-domain,node_modules/progress
production,property-information,7.1.0,MIT,false,false,permissive-or-public-domain,node_modules/property-information
production,react,19.2.4,MIT,false,false,permissive-or-public-domain,node_modules/react
production,react-dom,19.2.4,MIT,false,false,permissive-or-public-domain,node_modules/react-dom
production,react-is,17.0.2,MIT,false,false,permissive-or-public-domain,node_modules/react-is
production,react-markdown,10.1.0,MIT,false,false,permissive-or-public-domain,node_modules/react-markdown
production,react-redux,9.2.0,MIT,false,false,permissive-or-public-domain,node_modules/react-redux
production,readdirp,5.0.0,MIT,false,false,permissive-or-public-domain,node_modules/readdirp
production,recharts,3.8.1,MIT,false,false,permissive-or-public-domain,node_modules/recharts
production,redux,5.0.1,MIT,false,false,permissive-or-public-domain,node_modules/redux
production,redux-thunk,3.1.0,MIT,false,false,permissive-or-public-domain,node_modules/redux-thunk
production,remark-gfm,4.0.1,MIT,false,false,permissive-or-public-domain,node_modules/remark-gfm
production,remark-parse,11.0.0,MIT,false,false,permissive-or-public-domain,node_modules/remark-parse
production,remark-rehype,11.1.2,MIT,false,false,permissive-or-public-domain,node_modules/remark-rehype
production,remark-stringify,11.0.0,MIT,false,false,permissive-or-public-domain,node_modules/remark-stringify
production,reselect,5.1.1,MIT,false,false,permissive-or-public-domain,node_modules/reselect
production,sax,1.5.0,BlueOak-1.0.0,false,false,permissive-or-public-domain,node_modules/sax
production,scheduler,0.27.0,MIT,false,false,permissive-or-public-domain,node_modules/scheduler
production,space-separated-tokens,2.0.2,MIT,false,false,permissive-or-public-domain,node_modules/space-separated-tokens
production,stringify-entities,4.0.4,MIT,false,false,permissive-or-public-domain,node_modules/stringify-entities
production,style-to-js,1.1.21,MIT,false,false,permissive-or-public-domain,node_modules/style-to-js
production,style-to-object,1.0.14,MIT,false,false,permissive-or-public-domain,node_modules/style-to-object
production,sumchecker,3.0.1,Apache-2.0,false,false,permissive-or-public-domain,node_modules/sumchecker
production,tiny-invariant,1.3.3,MIT,false,false,permissive-or-public-domain,node_modules/tiny-invariant
production,tiny-typed-emitter,2.1.0,MIT,false,false,permissive-or-public-domain,node_modules/tiny-typed-emitter
production,trim-lines,3.0.1,MIT,false,false,permissive-or-public-domain,node_modules/trim-lines
production,trough,2.2.0,MIT,false,false,permissive-or-public-domain,node_modules/trough
production,undici,7.28.0,MIT,false,false,permissive-or-public-domain,node_modules/undici
production,unified,11.0.5,MIT,false,false,permissive-or-public-domain,node_modules/unified
production,unist-util-is,6.0.1,MIT,false,false,permissive-or-public-domain,node_modules/unist-util-is
production,unist-util-position,5.0.0,MIT,false,false,permissive-or-public-domain,node_modules/unist-util-position
production,unist-util-stringify-position,4.0.0,MIT,false,false,permissive-or-public-domain,node_modules/unist-util-stringify-position
production,unist-util-visit,5.1.0,MIT,false,false,permissive-or-public-domain,node_modules/unist-util-visit
production,unist-util-visit-parents,6.0.2,MIT,false,false,permissive-or-public-domain,node_modules/unist-util-visit-parents
production,use-sync-external-store,1.6.0,MIT,false,false,permissive-or-public-domain,node_modules/use-sync-external-store
production,vfile,6.0.3,MIT,false,false,permissive-or-public-domain,node_modules/vfile
production,vfile-message,4.0.3,MIT,false,false,permissive-or-public-domain,node_modules/vfile-message
production,victory-vendor,37.3.6,MIT AND ISC,false,false,permissive-or-public-domain,node_modules/victory-vendor
production,zustand,5.0.11,MIT,false,false,permissive-or-public-domain,node_modules/zustand
production,zwitch,2.0.4,MIT,false,false,permissive-or-public-domain,node_modules/zwitch
